ID,Answer
447,保護農業生產
448,肺呼氣機制
449,五角星
450,波斯薩珊王朝
451,航海貿易
452,埃姆斯蘭高速公路
453,[CLS]
454,中國共產黨中央政治局常務委員會
455,1945年
456,一條簡單的直線
457,北京路公交車道上的由昆明公交和昆明城巴共同運營的236路
458,盟旗制
459,臺南州
460,布朗茜
461,南緯30度
462,[CLS]
463,大滿貫男子單打比賽
464,[CLS]
465,[CLS]
466,[CLS]java起初是由哪家公司開發的?[SEP]腦公司
467,[CLS]
468,1912年
469,1982年
470,30年
471,奧地利
472,[CLS]電晶體是20世紀最重要的發明之一，而其發明者來自哪個組織?[SEP]特·布喇頓工作團隊
473,陳奕迅
474,吳三連
475,1917年
476,米勒
477,[CLS]
478,掃雷艇部隊
479,1301年海都聯軍被海山和晉王甘麻剌擊潰
480,多黨制
481,民國9年
482,80年代
483,公元前第一個千年的中期
484,東晉時期
485,線傳飛控
486,光明星4號
487,烏孜別克人
488,2555公里
489,[CLS]
490,[CLS]
491,茲維亞德·加姆薩胡爾季阿
492,避免造成路口交通不暢
493,小口徑速射炮
494,荀子
495,清朝
496,7年
497,[CLS]
498,[CLS]線傳飛控的發展對於戰鬥機的重大影響是什麼?[SEP]飛機的運動能力
499,[CLS]
500,瑪黛茶
501,二戰時期
502,鈉鹽
503,江戶時代
504,民國4年
505,西格里
506,1992年
507,軍政
508,貝爾根
509,青蓮居士
510,朱棣
511,十億韓國
512,低稅賦
513,小選舉區制
514,科索沃
515,反對資產階級自由化
516,多元化
517,工業生物技術
518,四年
519,段祺瑞
520,湯瑪斯伊格頓
521,新店
522,1925年
523,蝸頂
524,[CLS]
525,[CLS]
526,後座雷達官
527,[CLS]
528,氫硫酸
529,[CLS]
530,使編輯長頁面更容易
531,黨費
532,在同一個生物體中可能同時有雄性及雌性的生殖器官
533,經濟建設
534,《中華民國臨時政府組織大綱》
535,港式酒樓
536,社會政治運動
537,帕吉勒提河
538,[CLS]
539,突出天空的遼闊高遠，以表現「天」的至高無上
540,開羅
541,2013年
542,林紹良
543,1955年
544,運輸局
545,公元前一世紀
546,[CLS]
547,1898年
548,[CLS]
549,保羅•狄拉克
550,唐太宗
551,健康寫實電影
552,1956年7月
553,天狼星
554,中生代
555,伊爾庫茨克國立大學
556,泰赤烏
557,23406人
558,1789年
559,兩個
560,金華
561,朝鮮日治時期
562,藝聲
563,[CLS]
564,總兵官
565,《金驢記》
566,哈大客運專線
567,[CLS]
568,[CLS]
569,反文化運動
570,英國
571,[CLS]
572,轟炸機
573,都卜勒效應
574,義大利
575,中世紀的漢撒同盟時代
576,聽放線，終止於大腦聽皮層
577,刺史
578,18個
579,至元二十九年
580,保守派
581,澎湖列島
582,陶瓷
583,1980年代
584,法國
585,西佛羅里達
586,1997年
587,西北軍務
588,9年
589,ucla
590,1949年
591,101公里
592,國務院常務會議
593,[CLS]
594,喬治亞共和國
595,1943年
596,全面性
597,橫位
598,聯邦憲法
599,韓國
600,氯仿
601,[CLS]
602,瀕危物種
603,越戰
604,[CLS]
605,可再生能源發電
606,極端大陸性氣候
607,金華
608,1929年
609,法國電信
610,笛卡爾
611,1897年
612,中山盛產海鹽
613,華北財經辦事處
614,市場分析
615,上海南站
616,[CLS]阿布拉莫夫遊說案醜聞於西元幾年被對手炒作?[SEP]年
617,家庭喜劇片
618,反對同性婚姻者
619,男子
620,反對建文帝削藩
621,建築學院
622,朱熹
623,自由民主黨
624,傳播色情
625,植物
626,哈大客運專線
627,第五區
628,梵蒂岡的武裝軍事力量
629,1982年
630,漢武帝
631,關東地方
632,[CLS]
633,巴黎聖母院
634,西方文明開始衝擊朝鮮半島
635,常[UNK]
636,1936年
637,預言
638,非商用
639,五桂山
640,枇杷
641,嘉義市豎立了嘉義市
642,一級產業
643,29個
644,民國31年
645,10月23日
646,《希臘、羅馬名人傳》
647,元音
648,第二次世界大戰
649,5000噸級
650,[CLS]
651,2015年年底
652,古漢語
653,22年
654,阿列克修斯·杜卡斯
655,霍諾里烏斯
656,喜馬拉雅山脈
657,1937年
658,1964年
659,19世紀
660,油氣開發
661,[CLS]什麼是卡門線?[SEP]度
662,明孝宗
663,[CLS]
664,第一區
665,1925年
666,照射紫外線
667,九一八事變
668,春秋
669,對大自然的崇拜
670,馬祖
671,1899年
672,牟定縣
673,尼布楚條約
674,中央窩
675,利奧三世
676,殖民主義
677,[CLS]
678,[CLS]
679,[CLS]
680,自主性
681,喬治麥克萊倫
682,赤城鎮政府街1號
683,纖維心包
684,羅非魚
685,潘普洛納
686,法國阿爾卑斯山礦泉
687,1848年
688,《臺灣府志》
689,杜林
690,第八位
691,6比6
692,民國39年
693,郵票廠
694,[CLS]
695,超新星
696,全斗煥
697,2007年
698,[CLS]
699,民法
700,420年
701,軍隊編制問題
702,[CLS]
703,韓國
704,1980年代
705,何韻詩
706,1925年
707,印度河流域文明
708,2009年
709,湘西土家族苗族自治州
710,許貢
711,少
712,北魏孝文帝
713,張名振
714,22
715,公共健康與醫學
716,[CLS]
717,1962年
718,洪武三十一年
719,中國國民黨
720,奧匈帝國
721,突厥汗國
722,白矮星
723,咖啡因
724,司馬元顯
725,階梯狀
726,漳州人
727,6個小時
728,1651年
729,憲法
730,郭沫若
731,[CLS]
732,[CLS]
733,[CLS]
734,愛德華·懷克-史密斯
735,西班牙瓦倫西亞
736,1787年
737,王保保
738,[CLS]
739,1898年
740,守舊派
741,古巴
742,端敬王后
743,中生代
744,約瑟夫史達林
745,[CLS]
746,維持議會的高度集權
747,計劃生育
748,[CLS]
749,全國人民代表大會常務委員會
750,福建社團聯會
751,年輕恆星
752,[CLS]
753,推行反共政策
754,[CLS]
755,日本
756,分子雲內部
757,汗國
758,十字軍將領們
759,1918年
760,1939年
761,[CLS]
762,[CLS]
763,1970年
764,威斯康辛大學麥迪遜分校
765,[CLS]過氧乙醚在什麼樣的情況下有可能發生爆炸?[SEP]時候
766,[CLS]
767,帕拉多[SEP][PAD][PAD]
768,設兩個分組賽階段的資格賽
769,周貽淦
770,民國16年
771,公元前三世紀
772,三監之亂
773,周恩來
774,馬略
775,至元十三年
776,磷化氫
777,1970年代
778,圖西族
779,聖餐持紀念說
780,[CLS]
781,三國志
782,地心說
783,長沙太守
784,[CLS]
785,2004年
786,[CLS]
787,比利時
788,濃硫酸
789,畢達哥拉斯主義
790,兄弟國的盟約
791,2011年
792,硫
793,1979年
794,義大利
795,農業
796,卡拉恰伊湖
797,宋理宗
798,汪達爾-阿蘭王國
799,臺北
800,民主黨
801,百濟
802,二戰的爆發
803,1976年
804,上海
805,[CLS]
806,麻省理工學院
807,階級社會
808,1920年代
809,部隊局
810,[CLS]
811,1986年
812,隆武帝
813,第一次世界大戰
814,孫叔敖
815,《斯納格的奇妙大陸》
816,《突厥[SEP][PAD][PAD]
817,78歲
818,半軍事管制
819,中華全國體育總會
820,恆星自轉
821,人文關懷
822,[CLS]
823,《產假和保護婦女兒童權利法》
824,軍閥混戰
825,中國共產黨解放軍
826,扶餘
827,遭受戰禍最劇
828,公元前12世紀到前2世紀期間商朝的遺臣箕子與當地土著居民一起創立箕子朝鮮。公元前194年燕國人衛滿推翻古朝鮮准王建立衛滿朝鮮。西漢元封二年漢武帝東征朝鮮，設立四郡。進入四世紀
829,對境外落地的信號實施地面頻道干擾
830,保證共和派控制國民議會，阻止保王派復辟，但造成政府的長期不穩定
831,[CLS]
832,1927年
833,[CLS]
834,上海遷入蘇區
835,西區門戶計畫
836,太陽
837,1940年
838,妖怪學
839,1987年
840,[CLS]
841,汾河
842,關漢卿
843,湯玉麟
844,陳平順
845,蟹狀星雲核心
846,羅貝爾
847,[CLS]
848,1955年
849,全蒙古是中國的一部分
850,金石並用時代
851,天皇
852,[CLS]
853,德國人
854,2013年
855,羅馬帝國
856,分子雲
857,外邦人
858,生存競爭中自由淘汰的結果
859,1987年
860,韓國
861,王孝通
862,哈比亞利馬納
863,[CLS]
864,[CLS]
865,馬麒
866,基因特質
867,印地語
868,焦爾達諾·布魯諾
869,乾隆
870,八公分
871,潛伏期
872,民國42年
873,地質類學科專業
874,中國科學技術大學副校長
875,瓜拿納因子
876,君士坦提烏斯二世
877,2000年6月
878,高速公路形成的「一日生活圈
879,美西戰爭
880,[CLS]
881,蒂羅爾
882,女祭司
883,供應服務過多
884,[CLS]
885,洛邑
886,[CLS]
887,杜慧度
888,憲政改革
889,[CLS]
890,斯塔福德郡
891,義熙十四年
892,劉少奇
893,1922年
894,初中
895,代表著一切非理性力量的總合
896,[CLS]
897,冷戰時期
898,1970年
899,恆星殘骸
900,顯微注射
901,馬可波羅
902,[CLS]
903,上海鐵路局
904,[CLS]
905,《倫敦條約》
906,德語
907,使用精子庫的權利
908,[CLS]恆星的生命週期與什麼有關？[SEP]每一顆恆星都會形成由微粒組成的恆星風，導致不斷噴出氣體進入太空。對多數的恆星，這樣的質量損失可以忽略不計。太陽每年損失的質量只有10的−14次方太陽質量，或是在它的一生中損失大約總質量的0.01%。然而，質量非常巨大的恆星每年可能損失10−7到10−5太陽質量，顯著的影響到它的演化。恆星進入主序帶的質量
909,加拿大軍隊第17聯隊
910,[CLS]
911,1950年代
912,[CLS]
913,行為不檢點
914,文藝復興式
915,[CLS]
916,1584年
917,1990年10月3日
918,西部魯爾區
919,柏林國際廣播電台
920,本超星系團
921,春秋時期
922,使郵驛通信十分有效地發揮效能
923,媒體維基
924,歷史
925,1949年
926,67個
927,[CLS]
928,1884年
929,俄國
930,大慶油田
931,私立大學
932,三座
933,早期韓國華僑的聚集所在
934,李雄
935,林紹良
936,[CLS]
937,英語
938,[UNK]稻
939,宋真宗
940,120%
941,美國聯邦調查局
942,9月
943,其副汗或小汗多帶有伊利的的稱號
944,唐德剛
945,路易十四
946,韓國
947,0.07個太陽質量
948,福建人
949,民國28年
950,聶耳
951,公共汽車
952,核質
953,石排灣
954,東正教
955,八角鼓
956,迦太基式的和平
957,[CLS]
958,1642年
959,徐載弼
960,貴由
961,匈奴人
962,芝加哥大學
963,[CLS]
964,[CLS]
965,紐格威森林
966,2012年
967,拿破崙
968,戴克里先
969,公元96年
970,太極兩儀，陰陽調和的概念，並以熱帶氣旋形狀
971,市場經濟
972,1961年
973,亞歷山大六世
974,1871年
975,[CLS]
976,70年代初
977,1958年底
978,採胡漢分治的制度
979,涵元門
980,杜甫
981,漢文
982,12次
983,科學社會學
984,1138公頃
985,《中華人民共和國村民委員會組織法》
986,荷蘭
987,聯合國
988,打破香港華語片票房紀錄
989,內陸地區
990,當地印度組織
991,白[UNK]紀滅絕事件
992,[CLS]
993,上帝創造萬物
994,1258年
995,元朝
996,1929年
997,1972年
998,鐵製蒸汽船
999,文森特
1000,環境保護主義
1001,詹姆士·麥迪遜
1002,1946年
1003,蘇聯紅軍
1004,在國家銀行有外匯帳戶
1005,1991年
1006,
1007,太陽
1008,修道主義
1009,1999年
1010,亞歷山大漢密爾頓
1011,中國
1012,1960年
1013,國務委員會委員長
1014,紐約尼克
1015,蓋戳形式
1016,東校區
1017,100萬到1兆倍
1018,第二代
1019,匈奴
1020,[CLS]
1021,五等爵制
1022,酸酶
1023,伊薩克二世
1024,[CLS]奧古斯都任期屆滿後由誰繼任?[SEP]帥
1025,外部刺激
1026,[CLS]
1027,臺灣本身財政負擔
1028,武漢行營副主任
1029,躲避戰亂
1030,朝鮮半島
1031,35.3億韓圓
1032,[CLS]
1033,[CLS]
1034,1823年
1035,輔音
1036,三人團
1037,舊石器時代
1038,[CLS]
1039,荀子
1040,集團軍
1041,[CLS]
1042,[CLS]
1043,[CLS]
1044,韓語
1045,倫敦霍洛威
1046,基督教
1047,烏爾蘇拉
1048,1964年
1049,印度洋
1050,維持現狀
1051,挪威
1052,南北戰爭
1053,軍事介入失敗
1054,南華縣
1055,英
1056,李紳
1057,在道路無需軌道行駛上
1058,帝位世襲
1059,[CLS]
1060,1939年
1061,唐史學家
1062,劉表
1063,慶元
1064,軍事委員會北平分會副委員長
1065,英美法系
1066,石油危機
1067,唐朝
1068,奧斯陸峽灣
1069,1920年
1070,硫代硫酸氨
1071,《金雲翹傳》
1072,[CLS]
1073,1912年
1074,1627年
1075,環境污染
1076,阿內加達島
1077,[CLS]
1078,夏季
1079,臺灣新北地方法院，屬於普通法院，位於土城區，舊稱板橋地方法院；新北地方法院
1080,[CLS]四帝共治制的制度中哪一種人可以任職為凱撒?[SEP]帥
1081,6世紀
1082,24所
1083,甘肅省
1084,[CLS]
1085,1所
1086,耶穌會
1087,一個
1088,[CLS]
1089,三次
1090,[CLS]
1091,俗語
1092,郭松齡
1093,[CLS]
1094,雲南省第一殖[SEP][PAD][PAD]
1095,明朝
1096,1968年
1097,多功能性
1098,1932年
1099,吉田定房
1100,世稱恭順
1101,[CLS]
1102,抗日戰爭
1103,[CLS]馬略捨棄了哪一個制度後使得自願且符合條件的羅馬公民即便無財產都可以應募入伍?[SEP]資格限制
1104,吳國
1105,汗位取得不合法
1106,[CLS]
1107,莊士敦道
1108,帕塔普斯科河
1109,1945年
1110,義熙十一年
1111,戰時研發商
1112,赫爾辛基
1113,《男人四十》
1114,羅馬帝國
1115,1846年
1116,[CLS]
1117,史崇
1118,[CLS]請用四個字形容元代理學的特色?[SEP]派的思想，元代理學家大多捨棄兩派其短而綜匯所長，最後「合會朱陸
1119,阿希佩戈拉公國
1120,阿拉伯半島
1121,亞歷山大一世
1122,加州尤巴城
1123,直轄領地外，統轄所有的諸侯
1124,天下人
1125,日本
1126,尼古拉斯·尼葛洛龐帝
1127,[CLS]
1128,石油危機
1129,教育產業化
1130,1992年
1131,康拉德·阿登納
1132,山東半島
1133,聖奧古斯丁
1134,公元185年
1135,弱勢群體
1136,大正天皇
1137,西區圖書館
1138,北齊
1139,足利義輝
1140,內戰
1141,中華人民共和國衛生部
1142,人人平等
1143,斯拉夫人
1144,第4
1145,聯邦制
1146,1807年
1147,英國
1148,瑞士蘇黎世州
1149,[CLS]
1150,德國
1151,76間
1152,民國19年
1153,50元
1154,[CLS]
1155,7
1156,拋秧
1157,七個
1158,周恩來
1159,卡加梅
1160,[CLS]
1161,悉曇體
1162,5月17日
1163,財務分析工具
1164,[CLS]
1165,海軍少尉
1166,德川家康
1167,[CLS]
1168,1836年
1169,敘利亞
1170,[CLS]
1171,德里克·羅勃茲
1172,伊斯蘭教
1173,[CLS]
1174,哥廷根亨德爾國際音樂節
1175,滬昆高速公路
1176,夜裡10點
1177,法國
1178,[CLS]
1179,道本頓
1180,通州張家灣
1181,青春勵志片
1182,《血盟救國軍軍歌》
1183,廣州
1184,聽診器
1185,色當會戰完結後三日，法蘭西第二帝國覆亡
1186,唯泰主義
1187,8200年
1188,《海峽兩岸服務貿易協議》
1189,[CLS]
1190,自由主義
1191,1874年
1192,每一聲波周期因而都可以有一定數量的纖維同步發放
1193,卡斯特拉
1194,[CLS]
1195,河東道
1196,[CLS]
1197,[CLS]
1198,熱帶稀樹草原
1199,日本
1200,成為抗日民族統一戰線的具體組織形式
1201,63個
1202,46公里
1203,[CLS]
1204,[CLS]
1205,八千多年前
1206,吉隆坡
1207,1885年
1208,[CLS]
1209,11個
1210,該處是最溫暖的
1211,北京電視台
1212,[UNK]州縣實際解散，是爲舟山撤退
1213,十月革命
1214,英國
1215,美國大學協會
1216,公共教育經費
1217,日本關東軍
1218,開京
1219,美國大蕭條時期
1220,[CLS]
1221,拉丁人
1222,明文
1223,[CLS]
1224,全印穆斯林聯盟
1225,受通古斯人壓力
1226,喇嘛教
1227,[CLS]
1228,太陽圈
1229,建設中國特色社會主義
1230,劉裕
1231,東正教
1232,法蘭西王國教會
1233,佛教
1234,三代
1235,東正教
1236,臺北市
1237,[CLS]
1238,南斯拉夫
1239,武陵
1240,[CLS]
1241,[CLS]
1242,自由韓國黨
1243,否決權
1244,[CLS]
1245,積極進攻
1246,加拿大
1247,1875年
1248,義大利汽車之都
1249,火箭發動機
1250,機械門控通道
1251,在軌道上驅動列車
1252,聖喬治拉丁文學校
1253,23年
1254,1948年12月1日
1255,武宗系與仁宗系
1256,私兵制度
1257,魏博拉盧比民達行業工會
1258,文章奧府
1259,繁衍後代所需基因物質產生的方式
1260,[CLS]
1261,[CLS]廣東省與海南特別行政區之間相隔著哪一個海峽?[SEP]峽
1262,[CLS]
1263,普林斯頓大學
1264,83年
1265,釣魚台國賓館
1266,伊達政宗
1267,量子物理學的進展
1268,民國5年
1269,中銀監
1270,[CLS]
1271,班傑明·富蘭克林
1272,高雄
1273,第二代
1274,明治維新
1275,北京
1276,晶體狀態
1277,哈利里德
1278,[CLS]
1279,柏拉圖
1280,波蘭人
1281,907事件
1282,英祖四年
1283,改良式腳踏車
1284,[CLS]
1285,二人
1286,1830年
1287,全球資訊網
1288,八月
1289,行為主義
1290,廣州話
1291,傑瑞·威斯特
1292,粳稻
1293,挪威
1294,1800
1295,中國郵政集團公司
1296,[CLS]
1297,我們是一個民族！
1298,[CLS]最早於俄國城市索契及其周邊地區活動和定居的人類大多為?[SEP]亞裔安納托利亞人
1299,福島縣會津地區
1300,1913年
1301,土地銷售
1302,阿拉曼人
1303,史蒂夫·鮑爾默
1304,天花病
1305,牡丹峰樂團
1306,印度
1307,3座
1308,周敦頤
1309,沃爾普斯韋德
1310,[CLS]
1311,豫
1312,1919年4月13日
1313,1133515人
1314,喃字
1315,排灣族
1316,[CLS]
1317,普選制度
1318,高宗
1319,2015年
1320,1969年
1321,社會民主黨在這次大選中遭受了嚴重挫折，失去了其在政府中的多數席位。這次大選的贏家是基民盟
1322,三合院的前院
1323,[CLS]
1324,[CLS]
1325,病態賭徒
1326,全國人民代表大會
1327,外太空
1328,[CLS]
1329,扶助弱小民族使之自治自決
1330,西班牙
1331,1905年
1332,印尼
1333,鐵
1334,拿破崙
1335,廣東省
1336,聖母大學
1337,羅馬法
1338,應用心理學家
1339,希臘
1340,拉丁字母
1341,《中俄密約》
1342,史都華
1343,雙重國籍
1344,克拉克望遠鏡
1345,生物質
1346,新聞部
1347,就地掩埋
1348,[CLS]
1349,數位訊號
1350,回族
1351,視錐細胞
1352,人口眾多
1353,[CLS]
1354,遵義會議
1355,《我於青春無悔》
1356,[CLS]
1357,美國國家草地網球聯盟
1358,8月26日
1359,希臘字母
1360,鐵鉉
1361,外交
1362,1887年
1363,2008年
1364,阿基米德
1365,2010年
1366,1918年
1367,[CLS]
1368,魯宗之
1369,荷蘭東印度公司對日本幕府散播西班牙企圖顛覆德川幕府陰謀
1370,朝鮮王朝
1371,2012年
1372,生物動力學
1373,印度洋暖濕氣流
1374,太白山脈
1375,中國在外蒙主權
1376,[CLS]
1377,民國十八年
1378,濟州島
1379,[CLS]
1380,[CLS]
1381,東北停戰協定
1382,1996年
1383,1985年
1384,4世紀
1385,顯示自己的獨立自主
1386,公元前三世紀
1387,港鐵九龍灣站
1388,1980年代
1389,1997年
1390,[CLS]
1391,折下吉延
1392,越南
1393,1914年
1394,為會議提供傳譯服務
1395,2300多種
1396,[CLS]生物質能的工業慢慢興起的原因是?[SEP]源的需求持續增長
1397,[CLS]
1398,40倍
1399,1958年
1400,紅
1401,1843年
1402,忽必烈
1403,反革命事件
1404,王光美
1405,理察·科伯恩·麥克勞林
1406,西德
1407,1624年
1408,[CLS]
1409,蔣中正
1410,奈及利亞
1411,亞洲
1412,1979年
1413,重力作用
1414,桑
1415,大量從東歐和波羅的海沿岸的前德國疆土被驅逐的難民在下薩克森邦落腳定居
1416,2013年2月28日
1417,[CLS]
1418,爭取民族權利
1419,明治大學
1420,[CLS]
1421,10萬人
